# suffix

## suffix for whole subj+verb structure
时	SufTime
的时候	SufTime
的日子	SufTime

## suffix that make nattr
色	SufAttr
级	SufAttr
型	SufAttr
状	SufAttr
.make(:noun).make(:noun)
## suffix that make verb
化	SufVerb

## suffix that make plural noun
们	SufMen5

## suffix that make noun/adjt
性	SufXing
