渑	miǎnǀshéng		
渓	xī		
渔	yú		
渕	yuān		
渗	shèn		
渚	zhǔ		
渝	yú		
渟	tíng		
渠	qúǀjù		
渡	dù		
渣	zhāǀzhà		
渤	bó		
渥	wò		
渧	dì		
渨	wēi		
温	wēn		
渫	xiè		
渭	wèi		
渮	gē		
港	gǎng		
渰	yǎn		
渲	xuàn		
渴	kě		
渶	yīng		
游	yóuǀyou		
渺	miǎo		
渼	měi		
湃	pài		
湄	méi		
湅	liàn		
湉	tián		
湌	cān		
湍	tuān		
湎	miǎn		
湑	xǔ		
湓	pén		
湔	jiān		
湖	hú		
湘	xiāng		
湛	zhàn		
湜	shí		
湝	jiē		
湟	huáng		
湢	bì		
湣	mǐn		
湩	dòng		
湫	jiǎo		
湮	yānǀyīn		
湱	huò		
湲	yuán		
湳	nǎn		
湴	bànǀpán		
湾	wān		
湿	shī		
満	mǎn		
溁	yíng		
溃	kuìǀhuì		
溅	jiàn		
溆	xù		
溇	lǚǀlóu		
溉	gài		
溍	jìn		
溎	guì		
溏	táng		
源	yuán		
溘	kè		
溚	tǎ		
溛	wā		
溜	liūǀliuǀliù		
溞	sāo		
溟	míng		
溠	zhà		
溢	yì		
溤	mǎ		
溥	pǔ		
溦	wēi		
溧	lì		
溪	xī		
溯	sù		
溱	zhēn		
溲	sōu		
溴	xiù		
溵	yīn		
溶	róng		
溷	hùn		
溹	suò		
溺	nìǀniào		
溻	tā		
溽	rù		
溾	wēi		
滁	chú		
滂	pāng		
滃	wěng		
滆	gé		
滇	diān		
滉	huǎng		
滊	xìǀxiē		
滋	zī		
滍	zhì		
滏	fǔ		
滑	huá		
滓	zǐ		
滔	tāo		
滕	téng		
滗	bì		
滘	jiào		
滚	gǔn		
滝	lóng		
滞	zhì		
滟	yàn		
滠	shè		
满	mǎn		
滢	yíng		
滤	lǜ		
滥	làn		
滦	luán		
滧	xiao		
滨	bīn		
滩	tān		
滪	yù		
滫	xiǔ		
滮	biāo		
滴	dī		
滹	hū		
漂	piāoǀpiǎoǀpiào		
漆	qī		
漈	jì		
漉	lù		
漋	lóng		
漎	cóng		
漏	lòu		
漓	lí		
演	yǎn		
漕	cáo		
漖	jiào		
漘	chún		
漙	tuán		
漜	yě		
漠	mò		
漤	lǎn		
漥	wā		
漦	lí		
漩	xuán		
漪	yī		
漫	màn		
漭	mǎng		
漯	luòǀtà		
漰	pēng		
漱	shù		
漳	zhāng		
漴	zhuàng		
漶	huàn		
漷	kuò		
漹	yān		
漻	liáo		
漼	cuǐ		
漾	yàng		
潀	cóng		
潆	yíng		
潇	xiāo		
潋	liàn		
潍	wéi		
潎	pì		
潏	jué		
潖	pá		
潗	jí		
潘	pān		
潜	qián		
潝	xī		
潞	lù		
潟	xì		
潠	xùn		
潢	huáng		
潦	liáoǀlǎo		
潩	yì		
潭	tán		
潮	cháo		
潲	shào		
潴	zhū		
潵	sǎǀsàn		
潸	shān		
潺	chán		
潼	tóng		
潽	pǔǀpū		
潾	lín		
澂	chéng		
澃	jiǒng		
澄	chéngǀdèng		
澈	chè		
澉	gǎn		
澌	sī		
澍	shù		
澎	péng		
澐	yún		
澒	hòng		
澔	hào		
澙	xì		
澛	lǔ		
澜	lán		
澡	zǎo		
澥	xiè		
澧	lǐ		
澨	shì		
澪	líng		
澬	zī		
澭	yōng		
澰	liàn		
澳	ào		
澴	huán		
澶	chán		
澹	dànǀtán		
澼	pì		
澽	jù		
激	jī		
濂	lián		
濇	sè		
濈	jí		
濉	suī		
濊	huì		
濋	chǔ		
濍	sōng		
濑	lài		
濒	bīn		
濔	mǐ		
濙	yíng		
濞	bì		
濠	háo		
濡	rú		
濩	huò		
濮	pú		
濯	zhuóǀzhào		
濲	gǔ		
濿	lì		
瀁	yàng		
瀌	biāo		
瀍	chán		
瀑	pùǀbào		
瀒	sè		
瀔	gǔ		
瀚	hàn		
瀛	yíng		
瀡	suǐ		
瀣	xiè		
瀬	lài		
瀱	jì		
瀳	jiàn		
瀵	fèn		
瀹	yuè		
瀺	chán		
瀼	ráng		
灈	qú		
灉	yōng		
灌	guàn		
灏	hào		
灒	zàn		
灖	mǐ		
灞	bà		
灠	lǎnǀlàn		
灢	nǎng		
灥	xún		
灪	yù		
火	huǒǀhuo		
灬	huǒ		
灭	miè		
灯	dēng		
灰	huī		
灴	hóng		
灵	língǀling		
灶	zào		
灸	jiǔ		
灺	xiè		
灼	zhuó		
灾	zāi		
灿	càn		
炀	yáng		
炁	qì		
炅	guìǀjiǒng		
炆	wén		
炉	lú		
炊	chuī		
炌	kài		
炎	yán		
炒	chǎo		
炔	quēǀguì		
炕	kàng		
炖	dùn		
炘	xīn		
炙	zhì		
炜	wěi		
炝	qiàng		
炟	dá		
炣	kě		
炤	zhào		
炫	xuàn		
炬	jù		
炭	tàn		
炮	pàoǀpáoǀbāo		
炯	jiǒng		
炰	páo		
炱	tái		
炲	tái		
炳	bǐng		
炴	yǎng		
炷	zhù		
炸	zhàǀzháǀdàn		
点	diǎnǀdian		
炻	shí		
炼	liàn		
炽	chì		
炾	huǎng		
烀	hū		
烁	shuò		
烂	làn		
烃	tīng		
烈	liè		
烊	yángǀyàng		
烋	xiāo		
烓	wēi		
烔	tóng		
烘	hōng		
烙	lào		
烛	zhú		
烜	xuǎn		
烝	zhēng		
烟	yān		
烠	huí		
烤	kǎo		
烦	fánǀfan		
烧	shāo		
烨	yè		
烩	huì		
烫	tàng		
烬	jìn		
热	rè		
烯	xī		
烳	pǔ		
烶	tǐng		
烷	wán		
烹	pēng		
烺	lǎng		
烻	yàn		
烽	fēng		
焃	hè		
焄	xūn		
焆	juān		
焉	yān		
焊	hàn		
焌	jùnǀqū		
焐	wù		
焓	hán		
焕	huàn		
焖	mèn		
焗	jú		
焘	dàoǀtāo		
焙	bèi		
焚	fén		
焜	kūn		
焞	tūn		
焟	xī		
焠	cuì		
焢	hōngǀkòng		
焦	jiāo		
焮	xìn		
焯	chāo		
焰	yàn		
焱	yàn		
然	rán		
焿	gēng		
煁	chén		
煃	kuǐ		
煅	duàn		
煆	xiāǀyā		
煇	huī		
煊	xuān		
煋	xīng		
煌	huáng		
煍	jiǎo		
煎	jiān		
煏	bì		
煐	yīng		
煓	tuān		
煚	jiǒng		
煜	yù		
煝	mèi		
煞	shāǀshà		
煟	wèi		
煠	yè		
煤	méi		
煦	xù		
照	zhào		
煨	wēi		
煮	zhǔ		
煲	bāo		
煳	hú		
煴	yùn		
煸	biān		
煺	tuì		
煻	táng		
煽	shān		
熀	huǎng		
熁	xié		
熄	xī		
熇	kǎo		
熊	xióng		
熏	xūn		
熔	róng		
熘	liū		
熙	xī		
熛	biāo		
熜	cōngǀzǒng		
熟	shúǀshóu		
熠	yì		
熤	yì		
熥	tēng		
熨	yùnǀyù		
熬	áoǀāo		
熯	hàn		
熳	màn		
熴	kūn		
熵	shāng		
熸	jiān		
熹	xī		
熻	xī		
熿	huáng		
燂	qián		
燃	rán		
燊	shēn		
燋	jiāo		
燎	liáoǀliǎo		
燏	yù		
燐	lín		
燔	fán		
燕	yànǀyān		
燚	yì		
燠	yù		
燡	yì		
燥	zào		
燧	suì		
燨	xī		
燮	xiè		
燹	xiǎn		
燽	chóu		
燿	yào		
爆	bàoǀzhà		
爇	rèǀruò		
爊	āo		
爌	kuǎngǀkòng		
爓	yàn		
爔	xī		
爚	yuè		
爝	jué		
爟	guàn		
爨	cuàn		
爪	zhǎoǀzhuǎ		
爫	zhǎo		
爬	pá		
爰	yuán		
爱	àiǀai		
爵	jué		
父	fùǀfu		
爷	yéǀye		
爸	bàǀbǎǀba		
爹	diēǀdie		
爻	yáo		
爽	shuǎng		
爿	pán		
牁	kē		
牂	zāng		
牄	qiāng		
片	piànǀpiān		
版	bǎn		
牌	páiǀpai		
牍	dú		
牏	tóu		
牒	dié		
牖	yǒu		
牙	yá		
牚	chēng		
牛	niú		
牝	pìn		
牟	móuǀmù		
牠	tā		
牡	mǔǀmù		
牢	láo		
牣	rèn		
牤	māng		
牥	fāng		
牦	máo		
牧	mù		
物	wùǀwu		
牮	jiàn		
牯	gǔ		
牲	shēng		
牳	mǔ		
牴	dǐ		
牵	qiān		
牷	quán		
牸	zì		
特	tè		
牺	xī		
牻	máng		
牼	kēng		
牾	wǔ		
牿	gù		
犀	xīǀxi		
犁	lí		
犂	lí		
犄	jī		
犆	tè		
犇	bēn		
犉	rún		
犊	dú		
犋	jù		
犍	jiānǀqián		
犎	fēng		
犏	piān		
犒	kào		
犗	jiè		
犛	lí		
犟	jiàng		
犠	xī		
犨	chōu		
犩	wéi		
犪	kuí		
犬	quǎn		
犭	quǎn		
犯	fàn		
犰	qiú		
犴	àn		
犵	qì		
状	zhuàng		
犷	guǎng		
犸	mǎ		
犹	yóu		
犺	kàng		
狁	yǔn		
狂	kuáng		
狃	niǔ		
狄	dí		
狆	zhòng		
狈	bèi		
狉	pī		
狍	páo		
狎	xiá		
狐	hú		
狒	fèi		
狓	pī		
狗	gǒuǀgōu		
狘	yuè		
狙	jū		
狝	xiǎn		
狞	níng		
狠	hěn		
狡	jiǎo		
狦	shān		
狨	róng		
狩	shòu		
狫	lǎo		
独	dú		
狭	xiá		
狮	shī		
狯	kuài		
狰	zhēng		
狱	yù		
狲	sūn		
狳	yú		
狴	bì		
狷	juàn		
狸	líǀli		
狺	yín		
狻	suān		
狼	láng		
猁	lì		
猃	xiǎn		
猄	jīng		
猇	xiāo		
猈	bà		
猊	ní		
猋	biāo		
猎	liè		
猓	guǒ		
猕	mí		
猖	chāng		
猗	yī		
猘	zhì		
猛	měng		
猜	cāi		
猝	cù		
猞	shē		
猟	liè		
猡	luó		
猢	hú		
猣	zōng		
猥	wěi		
猩	xīngǀxing		
猪	zhū		
猫	māoǀmáo		
猬	weiǀwèi		
猭	yuán		
献	xiàn		
猯	tuān		
猰	yà		
猱	náo		
猲	hèǀxiē		
猳	jiā		
猴	hóu		
猵	biānǀpiàn		
猷	yóu		
猸	méi		
猹	chá		
猺	yáo		
猾	huá		
猿	yuán		
獀	sōu		
獃	dāi		
獉	zhēn		
獍	jìng		
獏	mò		
獐	zhāng		
獒	áo		
獕	cuī		
獗	jué		
獙	bì		
獚	huáng		
獜	lín		
獝	yù		
獞	tóng		
獠	liáo		
獢	xiāo		
獣	shòu		
獬	xiè		
獭	tǎ		
獯	xūn		
獳	nòu		
獴	měng		
獾	huān		
玂	qí		
玃	jué		
玄	xuán		
玆	zī		
率	lǜǀshuài		
玈	lú		
玉	yù		
玊	sù		
王	wángǀwangǀwàng		
玍	gǎ		
玎	dīng		
玑	jī		
玒	hóng		
玓	dì		
玔	chuàn		
玕	gān		
玖	jiǔ		
玗	yú		
玘	qǐ		
玙	yú		
玚	chàng		
玛	mǎ		
玞	fū		
玟	wénǀmín		
玠	jiè		
玡	yá		
玢	fēn		
玤	bàng		
玥	yuè		
玦	jué		
玩	wán		
玫	méi		
玭	pín		
玮	wěi		
环	huánǀhuan		
现	xiàn		
玱	qiāng		
玲	líng		
玳	dài		
玶	píng		
玷	diàn		
玹	xuán		
玺	xǐ		
玻	bō		
玼	cǐ		
玿	sháo		
珀	pò		
珂	kē		
珃	rǎn		
珅	shēn		
珇	zǔ		
珈	jiā		
珉	mín		
珊	shān		
珋	liǔ		
珌	bì		
珍	zhēn		
珏	jué		
珐	fà		
珑	lóng		
珒	jīn		
珓	jiào		
珔	jiàn		
珕	lì		
珖	guāng		
珙	gǒng		
珚	yān		
珛	xiù		
珝	xǔ		
珞	luò		
珠	zhū		
珡	qín		
珢	yín		
珣	xún		
珥	ěr		
珦	xiàng		
珧	yáo		
珩	héng		
珪	guī		
珫	chōng		
班	bān		
珰	dāng		
珲	hún		
珵	chéng		
珶	dì		
珷	wǔ		
珸	wú		
珹	chéng		
珺	jùn		
珽	tǐng		
琀	hán		
琁	xuán		
球	qiú		
琄	xuàn		
琅	láng		
理	lǐǀli		
琇	xiù		
琈	fú		
琉	liú		
琊	yá		
琎	jìn		
琏	liǎn		
琐	suǒ		
琔	diàn		
琖	zhǎn		
琚	jū		
琛	chēn		
琟	wéi		
琠	diǎn		
琡	chù		
琢	zhuóǀzuó		
琤	chēng		
琥	hǔ		
琦	qí		
琨	kūn		
琪	qí		
琫	běng		
琬	wǎn		
琭	lù		
琮	cóng		
琯	guǎn		
琰	yǎn		
琱	diāo		
琲	bèi		
琳	lín		
琴	qínǀqin		
琵	pí		
琶	páǀpa		
琼	qióng		
瑀	yǔ		
瑁	mào		
瑂	méi		
瑃	chūn		
瑄	xuān		
瑅	tí		
瑆	xīng		
瑉	mín		
瑏	chuān		
瑑	zhuàn		
瑓	liàn		
瑔	quán		
瑕	xiá		
瑖	duàn		
瑗	yuàn		
瑙	nǎo		
瑚	hú		
瑛	yīng		
瑜	yú		
瑝	huáng		
瑞	ruì		
瑟	sèǀse		
瑢	róng		
瑧	zhēn		
瑨	jìn		
瑬	liú		
瑭	táng		
瑰	guīǀgui		
瑱	tiànǀzhèn		
瑳	cuō		
瑶	yáo		
瑷	ài		
瑽	cōng		
瑾	jǐn		
瑿	yī		
璀	cuǐ		
璁	cōng		
璃	liǀlí		
璅	suǒ		
璆	qiú		
璇	xuán		
璈	áo		
璋	zhāng		
璎	yīng		
璐	lù		
璒	dēng		
璘	lín		
璚	juéǀqióng		
璜	huáng		
璝	guī		
璞	pú		
璟	jǐng		
璠	fán		
璥	jǐng		
璧	bì		
璨	càn		
璩	qú		
璪	zǎo		
璬	jiǎo		
璮	tǎn		
璱	sè		
璲	suì		
璸	bīn		
璺	wèn		
瓀	ruǎn		
瓁	wò		
瓒	zàn		
瓖	xiāng		
瓘	guàn		
瓛	huán		
瓜	guā		
瓞	dié		
瓠	hù		
瓢	piáo		
瓣	bàn		
瓤	ráng		
瓦	wǎǀwà		
瓧	xx		
瓬	fǎng		
瓮	wèng		
瓯	ōu		
瓴	líng		
瓵	yí		
瓶	píng		
瓷	cí		
瓻	chī		
瓿	bù		
甀	zhuì		
甁	píng		
甃	zhòu		
甄	zhēn		
甇	yīng		
甋	dì		
甍	méng		
甏	bèng		
甑	zèng		
甒	wǔ		
甓	pì		
甔	dān		
甗	yǎn		
甘	gān		
甙	dài		
甚	shènǀshén		
甜	tián		
甝	hán		
生	shēngǀsheng		
甡	shēn		
産	chǎn		
甥	shengǀshēng		
甦	sū		
用	yòngǀyong		
甩	shuǎi		
甪	lù		
甫	fǔǀfu		
甬	yǒngǀtǒng		
甭	béngǀbèng		
甮	fèng		
甯	níng		
田	tián		
由	yóu		
甲	jiǎǀjia		
申	shēn		
甴	zhá		
电	diàn		
男	nán		
甸	diàn		
甹	pīng		
町	tǐngǀdīng		
画	huàǀhua		
甽	quǎn		
甾	zāi		
甿	méng		
畀	bì		
畁	bì		
畅	chàng		
畇	yún		
畈	fàn		
畋	tián		
界	jièǀgà		
畎	quǎn		
畏	wèi		
畑	tián		
畓	xx		
畔	pàn		
畖	wā		
留	liú		
畚	běn		
畛	zhěn		
畜	chùǀxù		
畟	cè		
畤	zhì		
略	lvè		
畦	qí		
番	fānǀpān		
畬	shē		
畯	jùn		
畲	yúǀshē		
畳	dié		
畴	chóu		
畵	huà		
畷	chuò		
畸	jī		
畹	wǎn		
畽	tuǎn		
畾	léi		
畿	jī		
疁	liú		
疃	tuǎn		
疆	jiāng		
疋	shūǀyǎ		
疍	dàn		
疏	shū		
疐	zhì		
疑	yí		
疒	nè		
疔	dīng		
疕	bǐ		
疖	jiē		
疗	liáoǀliǎo		
疙	gē		
疚	jiù		
疝	shàn		
疟	nvèǀyào		
疠	lì		
疡	yáng		
疢	chèn		
疣	yóu		
疤	bā		
疥	jiè		
疧	qí		
疫	yì		
疬	lì		
疭	zòng		
疮	chuāng		
疯	fēngǀfeng		
疰	zhù		
疱	pào		
疲	pí		
疳	gān		
疴	kē		
疵	cī		
疶	xiè		
疸	dǎnǀda		
疹	zhěn		
疼	téng		
疽	jū		
疾	jíǀji		
痁	diàn		
痂	jiā		
痃	xuán		
痄	zhà		
病	bìngǀbing		
症	zhèngǀzhēng		
痈	yōng		
痉	jìng		
痊	quán		
痌	tōng		
痍	yí		
痏	wěi		
痒	yǎngǀyang		
痓	chì		
痔	zhì		
痕	hén		
痖	yǎ		
痗	mèi		
痘	dòu		
痚	xiāo		
痛	tòngǀtong		
痞	pǐ		
痠	suān		
痡	pū		
痢	lì		
痣	zhì		
痤	cuó		
痦	wù		
痧	shā		
痨	láo		
痩	shòu		
痪	huàn		
痫	xián		
痭	péng		
痯	guǎn		
痰	tán		
痱	fèi		
痲	má		
痳	lín		
痴	chī		
痵	jì		
痹	bì		
痻	mín		
痼	gù		
痿	wěi		
瘀	yū		
瘁	cuì		
瘃	zhú		
瘅	dànǀdān		
瘆	shèn		
瘈	jì		
瘉	yù		
瘊	hóu		
瘌	là		
瘏	tú		
瘐	yǔ		
瘕	jiǎ		
瘖	yīn		
瘗	yì		
瘘	lòu		
瘙	sào		
瘚	jué		
瘛	chì		
瘜	xī		
瘝	guān		
瘟	wēn		
瘠	jí		
瘢	bān		
瘤	liú		
瘥	chàiǀcuó		
瘦	shòu		
瘨	diān		
瘩	daǀdá		
瘪	biěǀbiē		
瘫	tān		
瘭	biāo		
瘯	cù		
瘰	luǒ		
瘳	chōu		
瘴	zhàng		
瘵	zhài		
瘸	qué		
瘺	lòu		
瘼	mò		
瘾	yǐn		
瘿	yǐng		
癀	huáng		
癃	lóng		
癌	ái		
癍	bān		
癎	xián		
癔	yì		
癖	pǐ		
癗	lěi		
癙	shǔ		
癜	diàn		
癞	lài		
癠	jì		
癣	xuǎn		
癪	jī		
癫	diān		
癯	qú		
癶	bō		
癸	guǐ		
発	fā		
登	dēng		
白	báiǀbai		
百	bǎiǀbò		
癿	qié		
皀	bī		
皁	zào		
皂	zào		
皃	mào		
的	deǀdìǀdī		
皆	jiē		
皇	huáng		
皈	guī		
皋	gāo		
皌	mò		
皎	jiǎo		
皑	ái		
皒	é		
皓	hào		
皕	bì		
皖	wǎn		
皘	qiàn		
皙	xī		
皛	xiǎo		
皝	huǎng		
皞	hào		
皤	pó		
皦	jiǎo		
皪	lì		
皫	piǎo		
皭	jiào		
皮	píǀpi		
皱	zhòu		
皲	jūn		
皴	cūn		
皻	cǔ		
皽	zhǎn		
皿	mǐn		
盂	yú		
盅	zhōng		
盆	pén		
盈	yíng		
盉	hé		
益	yì		
盋	bō		
盍	hé		
盎	àng		
盏	zhǎn		
盐	yán		
监	jiānǀjiàn		
盒	hé		
盔	kuī		
盖	gàiǀgěǀgai		
盗	dào		
盘	pán		
盚	qiú		
盛	shèngǀchéng		
盝	lù		
盟	méng		
盥	guàn		
盦	ān		
盩	zhōu		
盬	gǔ		
盭	lì		
目	mùǀmu		
盯	dīng		
盱	xū		
盲	mángǀmang		
直	zhí		
盵	qì		
盷	tián		
相	xiāngǀxiàng		
盹	dǔn		
盻	xì		
盼	pàn		
盾	dùn		
省	shěngǀxǐngǀsheng		
眄	miànǀmiǎn		
眅	pān		
眇	miǎo		
眈	dān		
眉	méi		
眊	mào		
看	kànǀkānǀkan		
県	xiàn		
眍	kōu		
眑	yǎo		
眕	zhěn		
眙	yí		
眚	shěng		
眛	mèi		
眞	zhēn		
真	zhēn		
眠	mián		
眢	yuān		
眣	dié		
眦	zì		
眨	zhǎ		
眩	xuàn		
眬	lóng		
眭	suī		
眯	mīǀmiǀmí		
眳	míng		
眴	xuàn		
眵	chī		
眶	kuàng		
眷	juàn		
眸	móu		
眹	zhèn		
眺	tiào		
眼	yǎnǀyan		
眽	mò		
着	zheǀzhuóǀzháo		
睁	zhēng		
睃	suō		
睄	shào		
睅	hàn		
睆	huǎn		
睇	dì		
睊	juàn		
睎	xī		
睐	lài		
睑	jiǎn		
睒	shǎn		
睓	tiǎn		
睖	lèng		
睘	qióng		
睙	liè		
睚	yá		
睛	jīngǀjing		
睟	suì		
睡	shuì		
睢	suī		
督	dū		
睥	bì		
睦	mù		
睨	nì		
睪	yìǀgāo		
睫	jié		
睬	cǎi		
睯	hūn		
睹	dǔ		
睺	hóu		
睽	kuí		
睾	gāo		
睿	ruì		
瞀	mào		
瞄	miáoǀmiào		
瞅	chǒu		
瞈	wěng		
瞋	chēn		
瞌	kē		
瞍	sǒu		
瞎	xiā		
瞏	qióng		
瞑	míng		
瞒	mán		
瞓	fèn		
瞕	zhàng		
瞟	piǎo		
瞠	chēng		
瞢	méng		
瞥	piē		
瞧	qiáo		
瞩	zhǔ		
瞪	dèng		
瞫	shěn		
瞬	shùn		
瞭	liào		
瞰	kàn		
瞳	tóng		
瞵	lín		
瞷	jiàn		
瞹	ài		
瞻	zhān		
瞽	gǔ		
瞿	qú		
矉	pín		
矍	jué		
矔	guàn		
矗	chù		
矛	máo		
矜	jīn		
矞	yù		
矟	shuò		
矠	zé		
矢	shǐ		
矣	yǐ		
知	zhī		
矧	shěn		
矨	yǐng		
矩	jǔǀju		
矫	jiǎoǀjiáo		
矬	cuó		
短	duǎn		
矮	ǎi		
矰	zēng		
矱	yuē		
石	shíǀdànǀshī		
矶	jī		
矷	zǐ		
矸	gān		
矻	kū		
矼	jiāng		
矽	xī		
矾	fán		
矿	kuàng		
砀	dàng		
码	mǎ		
砂	shā		
砃	dān		
砄	jué		
砅	lì		
砆	fū		
砈	è		
砉	huāǀxū		
砌	qìǀqiè		
砍	kǎn		
砑	yà		
砒	pī		
研	yán		
砕	suì		
砖	zhuān		
砗	chē		
砘	dùn		
砚	yàn		
砜	fēng		
砝	fǎ		
砟	zhǎ		
砠	qū		
砢	luǒǀkē		
砣	tuó		
砥	dǐ		
砧	zhēn		
砩	fèiǀfú		
砫	zhǔ		
砬	lá		
砭	biān		
砮	nǔ		
砯	pīng		
砰	pēng		
砳	lè		
破	pò		
砵	bō		
砷	shēn		
砸	zá		
砹	ài		
砺	lì		
砻	lóng		
砼	tóng		
砾	lì		
础	chǔ		
硁	kēng		
硅	guī		
硇	náo		
硊	wěi		
硌	gè		
硍	kèn		
硎	xíng		
硏	yán		
硐	dòngǀtóng		
硒	xī		
硔	hóng		
硕	shuò		
硖	xiá		
硗	qiāo		
硙	áiǀwéiǀwèi		
硚	qiáo		
硝	xiāo		
硪	wò		
硫	liú		
硬	yìng		
硭	máng		
确	què		
硵	lǔ		
硷	jiǎn		
硻	kēng		
硼	péng		
硾	zhuì		
硿	kōng		
碁	jī		
碃	qìng		
碇	dìng		
碈	mín		
碉	diāo		
碌	lùǀluǀliù		
碍	ài		
碎	suìǀsui		
碏	què		
碑	bēi		
碓	duì		
碔	wǔ		
碗	wǎn		
碘	diǎn		
碚	bèi		
碛	qì		
碜	chenǀchěn		
碝	ruǎn		
碞	yán		
碟	dié		
碡	zhouǀzhóu		
碣	jié		
碥	biǎn		
碧	bì		
碨	wèi		
碫	duàn		
碬	xiá		
碯	nǎo		
碰	pèng		
碱	jiǎn		
碲	dì		
碳	tàn		
碴	cháǀchā		
碶	qì		
碹	xuàn		
碻	què		
碾	niǎn		
磁	cí		
磅	bàngǀpáng		
磈	wěi		
磉	sǎng		
磊	lěi		
磋	cuō		
磎	xī		
磏	lián		
磐	pán		
磔	zhé		
磕	kēǀkèǀke		
磙	gǔn		
磛	chán		
磜	qì		
磡	kàn		
磤	yǐn		
磥	lěi		
磨	móǀmòǀmo		
磪	cuī		
磬	qìng		
磭	chuò		
磲	qú		
磴	dèng		
磵	jiàn		
磷	lín		
磹	diàn		
磺	huáng		
磻	pán		
礀	jiàn		
礁	jiāo		
礅	dūn		
礌	lèi		
礓	jiāng		
礗	pīn		
礚	kē		
礜	yù		
礞	méng		
礤	cǎ		
礧	lèi		
礮	pào		
礲	lóng		
礴	bó		
礵	shuāng		
示	shìǀshi		
礼	lǐ		
礽	réng		
社	shè		
礿	yuè		
祀	sì		
祁	qí		
祂	tā		
祃	mà		
祄	xiè		
祅	yāo		
祆	xiān		
祇	qí		
祈	qí		
祉	zhǐ		
祊	bēng		
祋	duì		
祎	yī		
祏	shí		
祐	yòu		
祓	fú		
祔	fù		
祕	mì		
祖	zǔ		
祗	zhī		
祘	suàn		
祚	zuò		
祛	qū		
祜	hù		
祝	zhù		
神	shénǀshen		
祟	suì		
祠	cí		
祢	míǀnǐ		
祥	xiáng		
祦	wú		
祧	tiāo		
票	piào		
祫	xiá		
祭	jìǀzhài		
祯	zhēn		
祲	jīn		
祷	dǎo		
祸	huò		
祺	qí		
祻	gù		
祼	guàn		
祾	líng		
禀	bǐng		
禁	jìnǀjīn		
禂	dǎo		
禄	lù		
禅	chánǀshàn		
禇	chǔ		
禊	xì		
禋	yīn		
福	fú		
禒	xiǎn		
禔	tí		
禖	méi		
禘	dì		
禚	zhuó		
禛	zhēn		
禜	yǒng		
禠	sī		
禢	tà		
禤	xuān		
禧	xǐ		
禨	jī		
禫	tǎn		
禳	ráng		
禴	yuè		
禸	róu		
禹	yǔ		
禺	yúǀyù		
离	líǀchī		
禽	qín		
禾	hé		
秀	xiù		
私	sī		
秃	tū		
秆	gǎn		
秈	xiān		
秉	bǐng		
秋	qiū		
种	zhǒngǀzhòng		
秏	hào		
科	kē		
秒	miǎo		
秕	bǐ		
秘	mìǀbì		
秜	níǀnì		
租	zū		
秠	pī		
秣	mò		
秤	chèngǀchēng		
秦	qín		
秧	yāng		
秩	zhì		
秫	shú		
秬	jù		
秭	zǐ		
积	jīǀji		
称	chēngǀchènǀchèng		
秷	zhí		
秸	jiē		
移	yí		
秽	huì		
秾	nóng		
稀	xī		
稂	láng		
稃	fū		
稆	lǚ		
稊	tí		
程	chéng		
稌	tú		
稍	shāoǀshào		
税	shuì		
稑	lù		
稔	rěn		
稗	bài		
稙	zhí		
稚	zhì		
稛	kǔn		
稞	kē		
稠	chóu		
稣	sū		
稨	biǎn		
稲	dào		
稳	wěn		
稷	jì		
稹	zhěn		
稻	dào		
稼	jiaǀjià		
稽	jīǀqǐ		
稿	gǎo		
穂	suì		
穄	jì		
穆	mù		
穈	mén		
穊	jì		
穋	lù		
穏	wěn		
穑	sè		
穗	suì		
穙	pú		
穜	tóng		
穞	lǚ		
穟	suì		
穣	ráng		
穧	jì		
穮	biāo		
穰	ráng		
穴	xué		
穵	wā		
究	jiūǀjiu		
穷	qióng		
穸	xī		
穹	qióng		
空	kōngǀkòng		
穿	chuān		
窀	zhūn		
突	tū		
窂	láo		
窃	qiè		
窄	zhǎi		
窅	yǎo		
窆	biǎn		
窈	yǎo		
窊	wā		
窋	zhú		
窌	jiào		
窍	qiào		
窎	diào		
窑	yáo		
窒	zhì		
窔	yǎo		
窕	tiǎo		
窖	jiào		
窗	chuāng		
窘	jiǒng		
窜	cuàn		
窝	wōǀwo		
窞	dàn		
窟	kū		
窠	kē		
窣	sù		
窥	kuī		
窦	dòu		
窨	yìnǀxūn		
窬	yú		
窭	jù		
窳	yǔ		
窴	tián		
窸	xī		
窾	kuǎnǀcuàn		
窿	lóngǀlong		
竁	cuì		
立	lì		
竑	hóng		
竖	shùǀshu		
竘	qǔ		
站	zhàn		
竜	lóng		
竞	jìng		
竟	jìng		
章	zhāng		
竡	bǎi		
竣	jùn		
童	tóng		
竦	sǒng		
竫	jìng		
竭	jié		
端	duān		
竹	zhú		
竺	zhúǀdǔ		
竽	yú		
竾	chí		
竿	gān		
笃	dǔ		
笄	jī		
笆	bāǀba		
笈	jí		
笉	qǐn		
笊	zhào		
笋	sǔn		
笎	yuán		
笏	hù		
笐	gāng		
笑	xiào		
笓	pí		
笔	bǐ		
笕	jiǎn		
笙	shēng		
笛	dí		
笞	chī		
笠	lì		
笤	tiáo		
笥	sì		
符	fú		
笨	bèn		
笪	dá		
笫	zǐ		
第	dì		
笭	líng		
笮	zé		
笯	nú		
笰	fú		
笱	gǒu		
笲	fán		
笳	jiā		
笵	fàn		
笸	pǒ		
