了		Ule_0
了	rồi	Ule_1
了	đã	Ule_2

着		Uzhe_0
着	lấy	Uzhe_1
着	đang	Uzhe_2

过	qua	Uguo_0
过	từng	Uguo_1

所	chỗ	Usuo

之		Uzhi

的		Udep
的	của	Udeg
的	đồ	Udec

得		Uder

地		Udev_0
地	mà	Udev_1
地	một cách	Udev_2
