们	nhóm	Lit	2
们	các	Suf_men5	1

性	tính	Suf_xing	1
化	hoá	Suf_verb	1

时	khi	Pos_time	1
的时候	lúc	Pos_time	0
的日子	thời gian	Pos_time	0
后	sau khi	Pos_time	1

色	màu	Suf_natt
级	cấp	Suf_natt
型	hình	Suf_natt
状	dạng	Suf_natt

界	giới	Noth	2
界	thế giới	Suf_noun	1

族	tộc	Noth	2
族	dân tộc	Suf_name	1

语	ngữ	Noth	2
语	tiếng	Suf_name	1

文	chữ	Suf_name	1

可	đáng	Pre_ke	0

第	thứ	Pre_di_1	0
第	đệ	Pre_di_2	1

氏族	tộc họ	Suf_etrb	0
氏族	họ tộc	Noth	2

类	loại	Suf_noun	1

当	mà	Pre_time	0
