老师	lão sư	Nhrf	1
律师	luật sư	Nhrf	1
大师	đại sư	Nhrf	1
医师	y sư	Nhrf	1
法师	pháp sư	Nhrf	1
药师	dược sư	Nhrf	1
军师	quân sư	Nhrf	1
禅师	thiền sư	Nhrf	1
天师	thiên sư	Nhrf	1
技师	kỹ sư	Nhrf	1
太师	Thái Sư	Nhrf	1
导师	giáo sư	Nhrf	1
导师	đạo sư	Nhrf	1
教师	giáo sư	Nhrf	1
厨师	đầu bếp	Nhrf	1
恩师	ân sư	Nhrf	1
名师	danh sư	Nhrf	1
巫师	vu sư	Nhrf	1
讲师	giảng sư	Nhrf	1
