公	công	Nhrf	1
老公	lão công	Nhrf	1
公公	công công	Nhrf	1
相公	tướng công	Nhrf	1
国公	quốc công	Nhrf	1
叔公	thúc công	Nhrf	1
大公	đại công tước	Nhrf	1
大公	đại công	Nhrf	1
大公	Đại Công	Nhrf	1
外公	ông ngoại	Nhrf	1
外公	ngoại công	Nhrf	1
主公	chúa công	Nhrf	1
