。	.	Xp_pm
｡	.	Xp_pm
.	.	Xp_pm

!	!	Xp_em

?	?	Xp_qm

\	\	Xp_dq
'	'	Xp_sq

⟨	⟨	Xp_ts1
<	<	Xp_ts2
‹	‹	Xp_ts3

“	“	Xp_qs1
‘	‘	Xp_qs2

[	[	Xp_bs1
{	{	Xp_bs2

(	(	Xp_ps1

⟩	⟩	Xp_tc1
>	>	Xp_tc2
›	›	Xp_tc3

”	”	Xp_qc1
’	’	Xp_qc2

]	]	Xp_bc1
}	}	Xp_bc2

)	)	Xp_pc1

:	:	Xp_cl
;	;	Xp_sc

,	,	Xp_cm
､	､	Xp_ce

–	–	Xp_d1
—	—	Xp_d2

…	…	Xp_e1
…	…	Xp_e2

~	~	Xp_td

·	·	Xp_md
@	@	Xp_as

‰	‰	Xp_pc
￥	￥	Xp_qt

+	+	Xp_pl
-	-	Xp_mn

 	 	Xp_ws
　	 	Xp_ws
