公分		Qdist
厘米		Qdist
寸		Qdist
吋		Qdist
尺		Qdist
呎		Qdist
英尺		Qdist
公尺		Qdist
米	mét	Qdist	1
分米	centimet	Qdist
里	dặm	Qdist	1
哩		Qdist
英里		Qdist
海里		Qdist
公里		Qdist
天文单位		Qdist
光年		Qdist
秒差距		Qdist
