独人	độc nhân	Nhrf	1
猿人	người vượn	Nhrf	1
别人	người khác	Nhrf	1
亲人	người thân	Nhrf	1
亲人	thân nhân	Nhrf	1
药人	dược nhân	Nhrf	1
蛮人	man nhân	Nhrf	1
杨人	người Tây	Nhrf	1
杨人	Dương Nhân	Nhrf	1
难人	làm khó người khác	Nhrf	1
白人	người da trắng	Nhrf	1
咬人	cắn người	Nhrf	1
害人	hại người	Nhrf	1
匠人	thợ thủ công	Nhrf	1
蛇人	xà nhân	Nhrf	1
吃人	ăn người	Nhrf	1
沙人	sa nhân	Nhrf	1
沙人	người cát	Nhrf	1
纸人	người giấy	Nhrf	1
周人	người Chu	Nhrf	1
周人	Chu nhân	Nhrf	1
气人	tức người	Nhrf	1
气人	làm giận	Nhrf	1
如人	như người	Nhrf	1
矮人	dwarf	Nhrf	1
矮人	người lùn	Nhrf	1
矮人	Dwarf	Nhrf	1
活人	người sống	Nhrf	1
吾人	chúng ta	Nhrf	1
全人	Toàn Nhân	Nhrf	1
号人	số người	Nhrf	1
阴人	âm nhân	Nhrf	1
牙人	cò mồi	Nhrf	1
恶人	kẻ xấu	Nhrf	1
恶人	ác nhân	Nhrf	1
恶人	kẻ ác	Nhrf	1
痴人	si nhân	Nhrf	1
富人	người giàu	Nhrf	1
凌人	khinh người	Nhrf	1
凌人	Ayato	Nhrf	1
庸人	thường nhân	Nhrf	1
余人	hơn người	Nhrf	1
余人	Dư Nhân	Nhrf	1
故人	cố nhân	Nhrf	1
直人	Naoto	Nhrf	1
笨人	người ngốc	Nhrf	1
寡人	quả nhân	Nhrf	1
鹿人	Shikato	Nhrf	1
鹿人	Lộc Nhân	Nhrf	1
猛人	mãnh nhân	Nhrf	1
兔人	Thố Nhân	Nhrf	1
孤人	người cô độc	Nhrf	1
饶人	thả người	Nhrf	1
怪人	quái nhân	Nhrf	1
骄人	kiêu nhân	Nhrf	1
线人	người cung cấp thông tin	Nhrf	1
线人	tuyến nhân	Nhrf	1
派人	phái người	Nhrf	1
点人	chọn người	Nhrf	1
辽人	người Liêu	Nhrf	1
数人	mấy người	Nhrf	1
旧人	người cũ	Nhrf	1
服人	phục người	Nhrf	1
妖人	yêu nhân	Nhrf	1
同人	doujin	Nhrf	1
同人	đồng nhân	Nhrf	1
骂人	mắng người	Nhrf	1
旁人	người bên ngoài	Nhrf	1
媚人	mị nhân	Nhrf	1
奴人	nô nhân	Nhrf	1
伶人	đào kép	Nhrf	1
隼人	Hayato	Nhrf	1
令人	làm người	Nhrf	1
熊人	Hùng Nhân	Nhrf	1
蜂人	Người Ong	Nhrf	1
